	D605	D606	D607	D611	D612	D614	D616	D618	D619	D621	D624	D627	D629	D631	D632	D633	D636	D640	D641	D645	D646	D648	D678	D679	D680	D681	D683	D684	D685	D686	D687	C487	C488	C491	C492	NC01	NC02	NC03	NC04	NC05	NC06	NC07	NC08	NC09	NC10	NC12	NC13	NC14	B202	B204	B206	B207	B209	B211	B212	B223	B224	B226	B228	B230	B231	B232	B235	B236	B237	B238	B319	B320	B321	B322	B323
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalibacillus|s__Faecalibacillus_intestinalis	0.0	0.32688	0.010159999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.06831	0.0	0.0	0.0	0.06855	0.0	0.0	0.0	0.01004	0.0	0.02019	0.0	0.17135999999999998	0.00352	0.00625	0.0	0.01872	0.0	0.0	0.26471	0.0	0.91165	0.0	0.008440000000000001	0.0	0.0	0.00217	0.011559999999999999	0.0	0.0317	0.0	0.25411999999999996	0.20043	0.83911	18.07518	0.0	0.0	2.6316	0.0	0.02858	0.1187	0.0	0.18713	0.20736	0.0	0.0	0.91881	0.8501299999999999	0.0	0.30232	0.058839999999999996	0.0	0.0	0.061489999999999996	0.07232000000000001	0.03787	0.06555	0.0	0.08225	0.29318	0.06667999999999999	0.07263
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecis	0.24761999999999998	0.0	0.040310000000000006	0.0	0.053779999999999994	0.0	0.0	0.0	0.0	0.14132999999999998	0.0	0.0	0.0	0.25424	0.36219	0.0	0.0	0.0	0.0	0.22375	0.0	0.030719999999999997	0.03526	0.007359999999999999	0.0	0.02806	0.03974	0.0032	0.00629	0.0	0.02795	0.00441	0.0092	0.0086	0.0	0.0	0.0	0.12808	0.27305999999999997	0.26484	0.2051	0.40922	0.027530000000000002	1.17088	0.0	0.0026100000000000003	0.07127	0.35369	0.00865	0.20722	0.02752	0.00625	0.02108	0.02495	0.00488	0.03178	0.031180000000000003	0.18485	0.05011	0.09716	0.01009	0.005370000000000001	0.059329999999999994	0.01385	0.12157000000000001	0.05222	0.0	0.04902	0.28068000000000004	0.04431	0.27376999999999996
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	0.0	0.0	0.026810000000000004	0.0	0.0	0.0	0.0	0.054270000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06089	0.0	0.0	0.00471	0.0	0.0	0.02509	0.04942	0.0	0.05516	0.0	0.0	0.0	0.0	0.06987	0.09347000000000001	0.0	0.058129999999999994	0.0	0.09016	0.0	0.1359	0.0	0.026719999999999997	1.6335600000000001	0.0	0.00605	0.0	0.0	0.029439999999999997	0.0	0.05354	0.0	0.0	0.0	0.0	0.06159	0.0507	0.0	0.00521	0.0	0.0	0.0153	0.14517	0.01937	0.017169999999999998	0.02056	0.0	0.0	0.18811	0.01585	0.00824
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis	0.0	0.0	0.00979	0.0	0.01815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00361	0.0	0.0	0.0	0.0	0.0	0.00041	0.00457	0.0	0.00045	0.0	0.0	0.0	0.0	0.0518	0.01226	0.0	0.0	0.0	0.0	0.03594	0.17096	0.0	0.006520000000000001	0.0	0.0	0.0	0.42303	0.0	0.0	1.9262099999999998	0.0	0.0	0.02017	0.0	0.0	0.12218	0.005220000000000001	0.00144	0.0	0.0	0.0	0.021730000000000003	0.0038399999999999997	0.0017699999999999999	0.01949	0.01264	0.0	0.0	0.08058	0.0	0.0	0.0	0.0	0.0	0.0	0.00343	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013059999999999999	0.0	0.0	0.03712	1.31682	0.0	0.0	0.0	0.0	0.0	0.0034100000000000003	0.0	0.0	0.00771	0.0	0.0	0.0	0.0	0.0	0.04097	0.09631	0.0	0.00175	0.09233	0.0	0.0	0.0	0.0	0.0	0.0027600000000000003	0.0	0.02777	0.04603	0.0	0.0018100000000000002
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	0.8357100000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014780000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78105	0.0	0.0673	0.55514	0.0	0.0	0.0	0.0	0.0	0.00033999999999999997	13.16301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01293	0.0	0.0	0.75241	0.00534	0.0	0.0	0.0	0.0	0.0	0.00936	0.0	0.0	0.36896999999999996	0.0036799999999999997	0.33534	0.23783	0.19767	0.0009
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	0.13723	0.01485	4.10953	0.00509	0.01268	0.021169999999999998	0.00054	0.0447	0.0221	6.7855300000000005	0.0039700000000000004	0.14357	12.01725	2.44592	0.01888	0.027510000000000003	0.009040000000000001	0.017509999999999998	0.07518999999999999	0.01259	0.008740000000000001	0.01971	6.34817	0.009179999999999999	0.02336	4.02055	0.01255	1.63497	1.84742	0.0157	0.01469	0.01137	2.33281	7.530360000000001	0.01598	0.0	0.25085	1.5287600000000001	0.0	0.0	2.7586	0.35823	0.0	0.0	0.0	0.0	0.0	0.0	0.01694	3.46213	3.33721	0.9199	0.00561	0.017480000000000002	0.00771	5.47561	4.03313	0.02136	0.50962	7.82066	0.02706	0.032189999999999996	2.44298	3.2878	0.01901	3.28485	0.011770000000000001	4.0517	0.03155	4.5652099999999995	0.01188
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii	0.07946	0.00639	0.09677000000000001	0.0	0.00064	0.00247	0.0069900000000000006	4.01058	0.0	4.2211099999999995	0.0	0.008	0.29611	0.29405	0.0	0.0001	0.00635	0.01128	0.0	0.0	0.0	0.0	3.37817	0.00265	0.0048	0.10274000000000001	7.064210000000001	2.0257099999999997	0.00418	0.00419	0.0045	2.03729	0.1893	1.24009	0.58307	0.0055	0.76493	6.28779	0.0	0.00209	0.1203	0.00315	0.00039	0.0	0.0	1.49075	0.0	0.0	0.13432	0.28349	0.0	0.20084000000000002	0.0012	0.0	0.00824	0.56723	1.79053	0.0022600000000000003	0.0011	1.52268	0.22463000000000002	0.2792	0.02865	0.41686000000000006	0.00303	0.08552	0.0034200000000000003	2.40806	0.00448	0.00371	4.21676
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	0.0111	9.61679	2.88936	23.84214	17.141070000000003	0.05239	6.26366	1.3841	5.5534300000000005	0.55593	18.84603	0.35605	2.29572	6.792660000000001	1.5264799999999998	17.33035	0.04042	4.00938	4.65261	1.70343	1.34675	0.62664	0.9453	0.047189999999999996	0.01286	0.8458200000000001	2.59593	2.85757	1.6185100000000001	2.28376	0.6826	1.7158799999999998	0.07941000000000001	0.49613999999999997	3.4619199999999997	0.10580999999999999	0.25783	0.15536	3.0800099999999997	0.01053	0.09985	0.0041600000000000005	0.013630000000000001	0.10155	1.6771900000000002	7.8105	0.029910000000000003	1.35646	0.16289	0.38534	2.3199799999999997	0.14185	0.81821	5.6005400000000005	0.14106	0.78057	0.27079000000000003	0.51579	0.08726	1.15285	0.83105	1.7146299999999999	0.40345	0.9127799999999999	2.56734	0.4516	0.01353	0.26047	1.99889	0.16739	0.08841
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis	0.08859	0.61185	0.0	0.0	0.00387	0.0	0.0	0.0	0.029089999999999998	0.15150999999999998	0.0	0.11990999999999999	0.57004	0.0056700000000000006	6.69124	0.00122	0.0020399999999999997	0.00207	0.14565	0.00101	0.51946	0.00186	0.0	0.00013000000000000002	0.00195	0.020390000000000002	0.15629	1.32598	0.0	0.52117	0.00758	0.00312	0.0	0.0	0.12130999999999999	0.29628000000000004	0.0066099999999999996	0.0016300000000000002	0.0	0.11400999999999999	0.0	0.00091	0.0	0.0	5.41138	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30956999999999996	0.0	0.0	0.0	0.17293	0.0	0.0	0.14636	0.0	0.022719999999999997	0.35885	0.0	0.0	0.0	0.0	0.10543	0.00279	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_gnavus	0.02043	0.4697	0.01616	0.42225	0.0030399999999999997	0.0	0.13627999999999998	0.75655	0.49162	0.41933000000000004	0.67847	0.49646999999999997	0.38713000000000003	0.47318000000000005	1.36874	0.18445999999999999	1.50524	0.24873	0.7115600000000001	0.0452	0.6873600000000001	0.14702	3.61246	0.0652	0.00274	0.01154	0.12315999999999999	1.57155	0.42455	0.27401	0.29665	0.18735	0.013519999999999999	0.44406999999999996	0.38613000000000003	6.2638300000000005	0.00447	0.0	0.020819999999999998	7.601210000000001	0.05657	0.0445	0.57106	1.40751	13.82986	1.50607	0.29184	11.7754	0.08148	0.01932	0.0	0.19392	0.00391	0.1201	0.6965899999999999	0.02611	0.00021	0.72587	0.0029	0.11037999999999999	0.13310999999999998	0.20945999999999998	0.028030000000000003	0.22194	0.0014199999999999998	0.00173	0.46758	0.00146	0.14052	0.00927	0.03198
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis	0.0	0.0	0.00292	0.0	0.0	0.0036899999999999997	0.0	0.0061600000000000005	0.00968	0.00518	0.0	0.0	0.0	0.02901	0.0034700000000000004	0.0	0.0	0.1004	0.0	0.00262	0.16278	0.00519	0.0	0.0	0.0	0.0	0.981	0.0	0.0	0.0	1.25233	0.5221100000000001	0.0	0.7528199999999999	0.0	0.0	0.00307	6.83108	0.11631	0.2338	0.18348	0.20863	0.027389999999999998	0.0	8.05606	0.11936	0.031010000000000003	0.05218	0.0	0.00445	0.0	0.0	0.0006799999999999999	0.00562	0.05732	0.00834	0.00035	0.010159999999999999	0.00572	0.01794	0.0	0.0	0.7400899999999999	0.0	0.00352	0.0	0.00147	0.01745	0.00992	0.01786	0.02925
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.0	0.0	0.006790000000000001	0.0	0.07422000000000001	0.0	0.0	0.013000000000000001	0.0	0.0	0.00025	0.0	0.0	0.015319999999999999	0.16875	0.168	0.0	0.0	0.0021899999999999997	0.02563	0.35896999999999996	0.06694	0.03186	0.04247	0.0	0.03433	0.0738	0.0	0.01826	0.05078	0.0	0.28936999999999996	0.03071	0.04096	0.17818	1.19121	0.00674	0.38918	0.0010199999999999999	0.1327	0.37556999999999996	1.60408	0.64774	1.6757	4.90701	0.18445	0.48258999999999996	3.07456	0.10367	0.73615	0.04378	0.09426	0.04872	1.5166899999999999	0.14675	0.23412	0.28823000000000004	1.31259	0.45121999999999995	0.06932	0.38527	0.21673	0.07767	0.0808	0.04276	0.31068	0.25885	0.08911000000000001	0.65285	0.13292	0.16227
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas_umbilicata	0.0	0.0	0.08581	0.11322	0.00511	0.0	0.0	0.71708	0.0	0.0	0.0	0.0	0.01214	0.059289999999999995	1.2415	0.08952	0.0	0.0	0.0	0.00146	0.0	0.07553	0.7815	5.9999999999999995e-05	0.0	0.0	0.0	0.0	0.0	0.028319999999999998	0.015340000000000001	0.09128	0.0	0.02118	0.0	0.64586	0.0	0.0	0.03393	1.54913	0.0	0.00835	0.0	0.56091	2.12777	0.24625999999999998	0.0	1.1085399999999999	0.0	0.0	0.0	0.0	0.0	0.11155999999999999	0.0	0.0	0.0	0.019219999999999998	0.0	0.02364	0.02661	0.0766	0.0	0.00268	0.0	0.0	0.0	0.0	0.02402	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07815	0.0	0.0	0.0	0.0	0.0	0.0	0.88523	0.0	0.0	0.0	0.0	0.0	0.0	0.00293	0.00419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5044	0.01316	0.0	0.00251	0.08532000000000001	0.31544	0.0	0.0	0.0	0.06145	0.0	0.0	0.0	0.22326	1.16426	0.07606	0.83721	0.95885	0.04861	0.0	0.0	0.0	0.0	0.00049	0.09676	0.0	0.0	0.38932	0.0	0.0	0.00337	0.02203	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius	0.0	0.0	0.00033	0.0026899999999999997	0.0	0.0025	0.0	0.037110000000000004	0.0914	0.14941	0.013269999999999999	0.0	0.0	0.07443999999999999	0.06221	0.0	0.0	0.07846	0.0	0.00962	0.97103	0.03703	0.030180000000000002	0.0	0.0	0.0	0.62631	0.01275	0.0	0.02731	0.31111	0.23623000000000002	0.0003	0.73946	0.00065	0.00987	0.00877	0.62968	0.15631	0.66904	0.86349	0.38893	0.09737	0.01439	11.971169999999999	0.57165	1.01823	0.8723	0.012329999999999999	0.0021899999999999997	0.0023899999999999998	0.02828	0.00215	0.059120000000000006	0.10350999999999999	0.03327	0.01035	0.06658	0.044610000000000004	0.013930000000000001	0.00783	0.01815	0.53366	0.006409999999999999	0.01038	0.00867	0.04172	0.028439999999999997	0.0	0.07507	0.10336
k__Bacteria|p__Firmicutes|c__CFGB1340|o__OFGB1340|f__FGB1340|g__GGB3256|s__GGB3256_SGB4303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00054	0.0	0.0	0.00082	0.0	0.0	0.0	0.0	0.0	0.7823899999999999	0.00025	0.0	0.0	0.26758000000000004	0.0	0.0	0.0	0.0001	0.0	0.0023	0.0	0.0	0.0	0.00278	0.00404	0.0	1.06174	5.0647	5.34388	0.4431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00585	1.17527	0.0014	0.001	0.00116	2.3969	0.0014199999999999998	0.00121	4.13819	0.00659	0.00158	0.0030399999999999997	0.00336	0.00414	0.0020800000000000003	0.00246	0.0	0.24838000000000002	0.0007700000000000001	0.77267	0.0	0.11635999999999999	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF36_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17142000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8510099999999998	0.0	0.0016699999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21738000000000002	4e-05	0.00235	9e-05	0.0008900000000000001	0.00035	0.00041	0.0	0.04975	0.0	0.10540999999999999	0.0	0.0	0.0	0.0	0.0	0.26704	0.37153	0.0	0.09988	0.0	0.13124	0.0828
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila	0.0	0.0	0.0	0.00209	0.0	0.0	0.0	0.0	0.0	0.0	0.016030000000000003	0.03657	0.0	0.00137	0.0	0.0	0.0	0.0	0.0	0.0	0.00513	0.0016600000000000002	0.01402	0.00128	0.0	0.0	0.0	1.02314	0.0	0.0	0.0	0.0	0.00361	0.0	0.0	0.0	9.770610000000001	0.0	0.00231	0.0	0.0	0.31769000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.00161	0.0021899999999999997	0.00424	0.0025800000000000003	0.00179	0.69065	0.0028899999999999998	0.00242	0.02023	0.0	0.8353	0.64305	0.0	0.0	0.0	0.0	1.4476200000000001	0.0	0.0052899999999999996	1.42157	0.00277	0.00445	1.16287
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae	0.00584	0.0033	0.15115	0.0	0.00057	0.00838	0.0	1.21389	0.0	0.89274	0.05612999999999999	0.018680000000000002	0.182	0.0	0.0	0.0008900000000000001	0.19418	0.0	0.0	0.5933	0.0016699999999999998	0.0	2.61755	0.00106	0.00657	0.9390200000000001	0.80108	0.00288	0.51525	2.00153	0.01047	0.0	0.43473	1.36972	0.0003	0.01069	2.3614	0.12953	0.7762399999999999	0.0	1.11363	0.022580000000000003	0.03	0.0	0.0	0.05577000000000001	0.0	0.0	0.3566	0.47866000000000003	0.00084	0.3554	0.12924000000000002	0.0	0.15552	1.20889	0.24169000000000002	0.0	0.0	0.00305	0.0033200000000000005	0.0	0.6936100000000001	0.0018800000000000002	1.12768	0.30705	0.00281	0.5122899999999999	0.00619	0.00535	0.55137
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9699|s__GGB9699_SGB15216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42354	0.0	0.0	0.38637	0.0	0.0	0.0	0.0	0.0	0.0	0.04351	0.24344000000000002	0.0	0.0	0.056589999999999994	0.07587	0.0	0.0	0.56458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69512	0.0	0.0182	0.00081	0.00018	0.0	0.16455	0.07195	0.0	0.02913	0.7530399999999999	0.0028699999999999997	0.00217	0.78876	0.1	0.69712	0.13766	0.00016	0.99749	0.00131	0.0	0.28102
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii	0.00198	0.00088	2.51158	0.0	0.0	0.00026000000000000003	0.02812	0.0	0.0	1.14773	0.0	0.0	0.0	0.0	0.0	0.00214	0.0	0.0	0.0	0.23740999999999998	0.0	0.0	0.04386	0.0	0.0	2.34602	8e-05	0.00015	0.0	0.0	0.00526	1.05409	0.0	0.7733399999999999	0.0019100000000000002	0.0	0.052520000000000004	0.07392	0.0	0.0	0.01811	0.0	0.0	0.0	0.0	0.0	0.04343	0.0	0.14604	0.19018	0.19934000000000002	0.00035	0.0	0.00207	0.36924	0.00081	0.01786	0.00022999999999999998	0.45093999999999995	1.62724	0.0024	1.43769	0.0020800000000000003	0.58728	0.0009599999999999999	0.27229000000000003	0.14961	0.0617	0.00016	0.16119	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB3293|s__GGB3293_SGB4348	0.00418	0.00014	0.00581	0.01407	5.447769999999999	0.008870000000000001	0.0	0.0121	0.0	0.10307000000000001	0.0	0.0	0.00624	0.00943	0.0005099999999999999	0.00344	0.0	0.01907	0.0	0.00498	0.0	0.0	10.69495	0.02015	0.00982	7.949139999999999	0.01078	0.026810000000000004	0.01329	0.014509999999999999	0.02375	0.00158	0.00773	5.62502	0.0005200000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176	0.00496	0.00805	0.0020800000000000003	1.00229	0.0	0.0	0.0	0.0	0.00252	0.0	0.004229999999999999	0.14508	0.0	0.0009199999999999999	0.00182	0.0	0.00589	1.2647899999999999	0.0	0.0	0.00449	0.01259	0.00926	0.014719999999999999	0.00808	0.00121
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis	0.0	0.0	0.12328	0.0	0.0	0.00101	0.0	0.0	0.0	0.97851	0.0	0.0	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	1.09755	0.0	0.00045	1.3621299999999998	0.00041	0.00035	0.00054	0.0011099999999999999	0.00101	0.0	0.13387000000000002	0.01167	0.0	0.0	0.0	0.11569000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00054	0.0	0.0	0.21857	0.0	0.0	0.0	0.02598	0.8468100000000001	0.00116	0.0365	0.9608200000000001	0.00115	0.0008300000000000001	0.27646	0.11746	0.0	0.0	0.00161	0.6280399999999999	0.55265	0.00023999999999999998	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM33_3	0.022109999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01945	0.0	0.0	0.09323	0.0	0.0	0.0	0.0	0.0	0.01867	0.14968	0.0	0.0	0.0079	0.02044	0.0	0.0	0.0	0.0	0.51225	0.0	0.0	0.0	0.06502000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015400000000000001	0.0	0.54228	0.5174	0.02415	0.44064	0.0	0.0	0.07092999999999999	0.0	0.02638	0.0	0.13562000000000002	0.19532	0.0	0.0	0.0	0.0	0.0	0.24841999999999997	0.0	0.044789999999999996	1.03059	0.06532	0.13973
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_fessum	0.4466	0.0028	2.19179	0.0	0.0	0.0	0.0	0.0	0.00122	0.31874	0.00503	0.0020399999999999997	0.75064	1.06708	1.17141	0.46169	0.0015300000000000001	0.00361	1.44034	0.9446100000000001	1.9683	0.00305	0.14481	0.13402	0.00364	0.48627	0.0005200000000000001	0.72251	2.35449	1.11385	0.00214	0.0	0.14023	0.00108	0.0021899999999999997	0.0	0.00507	0.21544000000000002	0.0961	0.0	0.08184	0.030010000000000002	0.1226	0.0	0.08181000000000001	0.26793	0.01574	0.0	1.49915	0.924	0.39833	0.8348700000000001	0.63185	0.0069700000000000005	3.89503	0.14841	0.27304	0.29404	0.5244	0.00144	1.20854	0.64753	0.90422	0.0019199999999999998	0.49737	9e-05	1.5460200000000002	0.11292	3.78709	0.19312	0.42916000000000004
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis	0.01035	1.56815	0.0019199999999999998	0.01265	0.0	0.0	1.37199	0.03381	0.0045	0.16797	0.0396	0.0	0.03462	0.00983	0.00206	0.00047000000000000004	0.008140000000000001	0.04355	0.00866	0.9869399999999999	0.01395	0.0	0.03436	0.01457	0.00818	1.75275	0.01564	0.03701	0.009470000000000001	0.01366	0.0232	0.007909999999999999	0.0011	0.21950999999999998	0.9450299999999999	0.0	0.0	0.00806	0.057999999999999996	21.8131	1.4645	0.13053	0.53652	0.0	0.0	0.94681	0.0	0.27676	0.0307	0.027860000000000003	5.81337	13.06838	0.03168	0.041710000000000004	31.971529999999998	0.007940000000000001	0.00731	0.0062	0.01214	0.02137	0.0092	0.01039	1.02823	0.00662	0.40465	0.00695	10.30675	0.00403	0.03752	0.9038299999999999	3.29304
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM22_11AC	0.0011	0.00059	0.8860299999999999	0.0032700000000000003	0.0	0.0	0.0	0.0009	0.0	0.01286	0.0022	0.0	0.048010000000000004	0.0037600000000000003	0.0	0.0	0.0	0.00221	0.0	0.41694	0.00307	0.27173	0.08978	0.21943000000000001	0.0	0.25537	0.0	0.00372	1.30711	0.00015	0.0015300000000000001	1.90504	0.11284000000000001	0.0	0.0	0.0	0.0	0.02648	0.01017	0.0	0.00561	0.0	0.21686	0.0	0.0	0.75917	0.02175	0.0	0.9182600000000001	0.55886	0.76379	1.39129	2.21469	0.008159999999999999	5.17398	0.20995999999999998	0.08083	0.0035600000000000002	0.22336	0.57004	1.2319200000000001	0.00037999999999999997	0.19279000000000002	1.56746	0.16835999999999998	0.0	2.16669	0.033319999999999995	0.00822	0.07994	0.38581
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0.0007599999999999999	0.0	0.0	0.0	0.0	0.0009	0.0	0.00158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017100000000000001	0.00853	0.13166	0.0	0.0	0.27695	0.09421	0.0	0.03843	0.0	0.0045	0.00292	0.00344	0.0	0.0	0.0	0.08603999999999999	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32016	0.0	0.0	0.0	0.0	2.7162599999999997	1.25868	4.26575	2.27881	0.10395	0.5110399999999999	13.45188	0.0	1.15107	0.00454	0.06542	0.30564	0.0	0.00047999999999999996	0.017159999999999998	0.00575	0.0	0.03235	0.0	0.013859999999999999	0.33988	0.030119999999999997	1.4342
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis	0.0018	0.006640000000000001	0.00536	0.00064	0.0268	0.01814	0.0	0.00197	0.0016	0.34145	0.00526	0.07048	0.0036299999999999995	0.00301	0.02248	0.021	0.00161	0.00725	0.01546	0.00263	0.0050100000000000006	6.877689999999999	0.77207	0.67191	0.026000000000000002	4.10173	0.00728	0.00528	0.00487	0.0037799999999999995	0.0035600000000000002	0.0069099999999999995	0.42193	3.24349	0.00804	0.01165	0.0	0.00183	0.03355	0.054000000000000006	1.68924	0.03083	0.0	0.65136	0.0	0.0	0.0	0.0	4.3368	0.10371	2.23964	1.23805	0.008740000000000001	0.01072	0.38034	0.09857	0.13032	0.00615	1.7475599999999998	0.015009999999999999	0.9571	0.0072900000000000005	0.00506	0.45151	0.14674	0.44925	0.006790000000000001	0.31826	0.41065	0.89975	1.47289
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_amygdalina	0.26085	0.00029	0.5164300000000001	0.0	1.29378	0.0	0.63443	0.0	0.0	0.07123	0.0	0.00942	0.00265	0.65164	0.38603000000000004	0.37922	0.0	0.0	0.25056	0.53755	0.00058	1.7321900000000001	0.14472000000000002	0.64612	1.5908200000000001	0.9117	0.70915	0.00075	0.4283	0.00029	0.00187	0.96859	0.24547	0.0026899999999999997	0.0002	0.10324000000000001	0.00303	0.0	0.00979	0.07328	0.01348	0.00325	0.00183	0.03007	0.0	0.08198	0.0	0.0	2.90847	0.2037	0.90902	0.28354	0.9923	0.0028699999999999997	0.34931	0.006690000000000001	0.0273	0.0015300000000000001	0.09882	0.14122	0.09337999999999999	0.68121	0.00209	0.349	0.26283	0.0	0.14647000000000002	0.05256	1.11055	0.66698	0.57891
